taxon,5-1_AdultBodyMass_g,3-1_AgeatFirstBirth_d,7-1_DispersalAge_d,9-1_GestationLen_d,14-1_InterbirthInterval_d,15-1_LitterSize,16-1_LittersPerYear,17-1_MaxLongevity_m,23-1_SexualMaturityAge_d,24-1_TeatNumber,25-1_WeaningAge_d
Bradypus_variegatus,8.327571453019406,NaN,NaN,5.1407274459732655,5.8998973535824915,0.0,NaN,NaN,NaN,NaN,3.670715483486265
Brucepattersonius_iheringi,3.7612001156935624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bubalus_bubalis,13.742403129714903,NaN,6.816177126492488,5.768320995793772,6.305362461690656,0.4054651081081644,0.0,5.82600010738045,6.62691640501235,NaN,5.481929756524914
Bubalus_depressicornis,12.456789612032997,NaN,NaN,5.689615934738623,NaN,0.0,0.0,6.070645344982423,6.62691640501235,NaN,NaN
Bubalus_mindorensis,12.446622779446141,NaN,6.9985096422506015,5.72378116116289,6.9985096422506015,0.0,0.0,5.817111159963204,6.62691640501235,NaN,NaN
Bubalus_quarlesi,12.110216046466032,NaN,NaN,5.686941457460175,NaN,0.0,0.0,5.598421958998375,6.62691640501235,NaN,NaN
Budorcas_taxicolor,12.59308633504837,NaN,NaN,5.462135451777431,5.8998973535824915,0.19885085874516517,NaN,5.459415286890365,6.8331179359671514,1.3862943611198906,4.775334812511415
Bullimus_bagobus,5.979847327767791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bunolagus_monticularis,7.467376781186948,NaN,NaN,NaN,NaN,0.19885085874516517,NaN,NaN,NaN,NaN,NaN
Bunomys_chrysocomus,4.712139406985334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bunomys_fratrorum,4.869916227156815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Bunopithecus_hoolock,8.809713540508268,NaN,NaN,5.448890225027411,NaN,0.009950330853168092,NaN,NaN,7.89695440666306,NaN,6.453829702348958
Cheiromeles_torquatus,5.132439862170015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chelemys_macronyx,4.262539022051294,NaN,NaN,NaN,NaN,1.4747630091074988,NaN,NaN,NaN,NaN,NaN
Chelemys_megalonyx,3.927896354584436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chibchanomys_trichotis,3.911822985425479,NaN,NaN,NaN,NaN,-0.030459207484708574,NaN,NaN,NaN,NaN,NaN
Chilomys_instans,2.9444389791664403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chilonatalus_tumidifrons,1.2864740258376797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chimarrogale_hantu,4.007151350519723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chimarrogale_himalayica,3.5115454388310208,NaN,NaN,NaN,NaN,NaN,1.0986122886681098,NaN,NaN,NaN,NaN
Chimarrogale_platycephalus,3.5923685537330927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chinchilla_chinchilla,6.2145880982221895,NaN,NaN,4.709530201312334,NaN,0.9162907318741551,0.9162907318741551,4.787491742782046,5.511329770662788,1.791759469228055,3.8916161956504833
Chinchilla_lanigera,6.174369267162517,NaN,NaN,4.72268651941593,NaN,0.6259384308664954,NaN,4.909709375506295,5.404162764631377,1.791759469228055,NaN
Chinchillula_sahamae,5.134267854541531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chionomys_gud,NaN,NaN,NaN,NaN,NaN,1.763017000362401,0.9162907318741551,NaN,NaN,NaN,NaN
Chionomys_nivalis,3.7379076851812907,NaN,NaN,3.040705639196722,3.4965075614664802,1.2296405510745139,0.6931471805599453,NaN,5.916821816611886,NaN,3.044522437723423
Chionomys_roberti,NaN,NaN,NaN,NaN,NaN,0.6626879730752367,NaN,NaN,NaN,NaN,NaN
Chiroderma_doriae,2.990719731730447,NaN,NaN,4.667675391339489,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Chiroderma_improvisum,3.566429294357372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chiroderma_salvini,3.269568939183719,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Chiroderma_trinitatum,2.6326080059353516,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Chiroderma_villosum,3.170105660498771,NaN,NaN,4.801230268892559,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Chironax_melanocephalus,2.8735646395797834,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Chironectes_minimus,6.8817500552946225,NaN,NaN,NaN,5.8998973535824915,1.1755733298042381,NaN,3.58351893845611,5.843167534425829,1.3862943611198906,4.685459017216894
Chiropodomys_calamianensis,3.3638415951183864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chiropodomys_gliroides,3.164630810015805,NaN,NaN,3.0022112396517002,NaN,0.5007752879124892,NaN,NaN,NaN,NaN,2.825536896557877
Chiropodomys_major,3.3638415951183864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chiropodomys_muroides,3.3638415951183864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chiropodomys_pusillus,3.3638415951183864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chiropotes_albinasus,7.934946751088628,NaN,NaN,5.06050424124939,NaN,0.009950330853168092,NaN,5.318119993844216,NaN,NaN,NaN
Chiropotes_satanas,7.995397617161603,NaN,NaN,5.06050424124939,NaN,0.0,NaN,5.375278407684165,NaN,NaN,NaN
Chiruromys_forbesi,4.655387902148709,NaN,NaN,NaN,NaN,0.9858167945227654,NaN,NaN,NaN,1.791759469228055,NaN
Chiruromys_lamia,3.8543938925915096,NaN,NaN,NaN,NaN,0.7654678421395714,NaN,NaN,NaN,1.791759469228055,NaN
Chiruromys_vates,3.8168328184243974,NaN,NaN,NaN,NaN,0.06765864847381486,NaN,NaN,NaN,1.791759469228055,NaN
Chlamyphorus_truncatus,4.425205848767815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6931471805599453,NaN
Chlorocebus_aethiops,8.21500372713021,7.458041971629041,NaN,NaN,NaN,NaN,NaN,5.938063770380866,NaN,NaN,5.383393538903156
Chlorotalpa_duthieae,NaN,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Burramys_parvus,3.7903072467440495,5.8998973535824915,NaN,2.6905648867611904,5.8998973535824915,1.2809338454620642,0.0,4.969813299576001,5.930546132138565,1.3862943611198906,4.091340053201802
Cabassous_centralis,8.207862468816087,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Cabassous_chacoensis,7.30653811032638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cabassous_tatouay,8.584842494051987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cabassous_unicinctus,8.29103760848573,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Cacajao_calvus,8.137699877396825,7.175260153995101,NaN,5.19295685089021,6.653662709523911,0.009950330853168092,NaN,5.780743515792329,7.141039242092889,NaN,5.826855198912598
Cacajao_melanocephalus,8.046094562877538,NaN,NaN,NaN,NaN,NaN,NaN,5.375278407684165,NaN,NaN,NaN
Caenolestes_caniventer,3.6888794541139363,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Caenolestes_convelatus,3.4518904959776733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Caenolestes_fuliginosus,3.3548043420924447,NaN,NaN,NaN,NaN,1.2864740258376797,NaN,NaN,NaN,1.3862943611198906,NaN
Calcochloris_obtusirostris,3.1801349965517702,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Callicebus_brunneus,6.74622409679545,NaN,NaN,NaN,NaN,0.01980262729617973,NaN,NaN,NaN,NaN,NaN
Callicebus_caligatus,6.900126251817646,NaN,NaN,NaN,NaN,0.01980262729617973,NaN,NaN,NaN,NaN,NaN
Callicebus_cinerascens,6.900126251817646,NaN,NaN,NaN,NaN,0.01980262729617973,NaN,NaN,NaN,NaN,NaN
Capra_nubiana,10.774021634480494,NaN,NaN,5.0106352940962555,NaN,0.0,NaN,5.318119993844216,NaN,NaN,NaN
Capra_pyrenaica,11.01696825644969,NaN,NaN,5.0106352940962555,NaN,0.4054651081081644,NaN,5.2574953720277815,NaN,1.0986122886681098,NaN
Capra_sibirica,11.77528972943772,NaN,NaN,5.1647859739235145,NaN,NaN,NaN,5.58724865840025,NaN,NaN,NaN
Capra_walie,11.514364628876876,NaN,NaN,5.059425458265688,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Capreolus_capreolus,10.021359917535861,6.593044534142437,NaN,5.278114659230517,5.8998973535824915,0.5822156198526637,NaN,5.318119993844216,5.993886611540359,NaN,4.378896741664954
Capreolus_pygargus,10.630336156414078,NaN,NaN,5.66988092298052,NaN,0.6931471805599453,NaN,NaN,6.812169061082803,NaN,4.91338990965742
Capricornis_crispus,10.669667699066217,NaN,7.380000144779839,5.3612921657094255,6.305362461690656,0.0,0.0,5.406992383173693,6.895915464177928,1.3862943611198906,4.082103275799747
Capricornis_sumatraensis,11.616764804225669,NaN,NaN,5.444018160719591,NaN,0.19885085874516517,NaN,5.529429087511423,NaN,1.3862943611198906,5.1140338864405415
Caprolagus_hispidus,7.822841285465987,NaN,NaN,3.6888794541139363,NaN,1.2412685890696329,1.0331844833456545,NaN,NaN,NaN,NaN
Capromys_pilorides,8.556413904569519,NaN,NaN,4.8283137373023015,NaN,0.6931471805599453,NaN,4.912654885736052,5.751429128123554,1.3862943611198906,3.737431494696102
Caracal_caracal,9.389689181197962,6.123040904896701,5.8998973535824915,4.269277781231888,5.8998973535824915,0.8329091229351039,NaN,5.318119993844216,6.080550853275749,NaN,4.790902585904128
Cardiocranius_paradoxus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0794415416798357,NaN
Cardioderma_cor,3.2752561583043085,NaN,NaN,4.527640983478854,NaN,0.0,0.6931471805599453,NaN,NaN,NaN,4.021773869387265
Carollia_brevicauda,2.6979998652487085,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Carollia_castanea,2.5726122302071057,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Carollia_perspicillata,2.9564715596006885,6.017668212604618,NaN,4.741447804280639,5.0689042022202315,0.0,0.6931471805599453,5.002603122398992,5.697563174842284,NaN,3.5731879796177446
Carollia_subrufa,2.7625383863862796,NaN,NaN,NaN,NaN,-0.020202707317519466,0.6931471805599453,NaN,NaN,NaN,NaN
Carpitalpa_arendsi,3.9577608971019997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Carterodon_sulcidens,4.73444252169223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Caryomys_inez,NaN,NaN,NaN,NaN,NaN,0.6626879730752367,NaN,NaN,NaN,NaN,NaN
Casinycteris_argynnis,3.342154841028372,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Castor_canadensis,9.80501492746892,NaN,6.593030835418473,4.71483144019761,NaN,1.2809338454620642,0.0,5.19295685089021,6.4968051556434,1.3862943611198906,3.8394523125933104
Castor_fiber,9.852194258148577,6.816188085456647,NaN,4.667393529168224,NaN,1.0818051703517284,0.0,5.703782474656201,6.941779823093938,NaN,4.0973400712018995
Catagonus_wagneri,10.479156650936645,6.593044534142437,NaN,5.024406698180174,NaN,0.9042181506398859,NaN,4.68213122712422,6.711229315572197,2.0794415416798357,4.100492292808335
Catopuma_badia,8.140175588676271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Catopuma_temminckii,8.952406080672063,NaN,NaN,4.5958266709849385,NaN,0.4054651081081644,NaN,5.375278407684165,NaN,NaN,NaN
Cavia_aperea,6.262216612336917,NaN,NaN,4.122283930911342,NaN,0.7608058290337602,1.6094379124341003,NaN,4.2115348296335045,0.6931471805599453,3.0378334495726262
Cavia_fulgida,5.643678550586496,NaN,NaN,NaN,NaN,0.29266961396282004,1.6094379124341003,NaN,NaN,0.6931471805599453,3.038791763014438
Cavia_magna,6.1312047501164075,NaN,NaN,NaN,NaN,NaN,1.6094379124341003,NaN,NaN,0.6931471805599453,3.038791763014438
Cavia_porcellus,6.5902873118386065,NaN,NaN,4.204543354520176,NaN,1.2383742310432684,1.6094379124341003,5.17953383055807,4.22814675151123,0.6931471805599453,2.8142103969306005
Cavia_tschudii,6.907755278982137,NaN,NaN,4.142975983633837,NaN,0.6418538861723947,1.6094379124341003,NaN,NaN,0.6931471805599453,3.038791763014438
Cebus_albifrons,7.827910533958443,7.291179256213421,NaN,5.064428793697647,6.305362461690656,0.009950330853168092,NaN,6.269096283706261,7.314346419544399,NaN,5.599606442406034
Cebus_apella,7.922398829863042,7.629781419092459,NaN,5.04336059870896,6.48768401848461,0.04879016416943205,NaN,6.293788896296633,7.473529209432836,NaN,5.572610201880802
Cebus_capucinus,8.008362243627413,7.286191714702382,NaN,5.081776966367399,6.673083026843972,0.009950330853168092,NaN,6.48859684374197,7.666095453965283,NaN,6.242359442953017
Cebus_nigritus,NaN,NaN,NaN,NaN,NaN,0.0,NaN,6.269096283706261,7.666095453965283,NaN,NaN
Cebus_olivaceus,7.932950638722427,7.691656822810547,NaN,NaN,6.674624521134859,0.009950330853168092,NaN,6.198478716492308,7.834186422652834,NaN,6.587357158763696
Centronycteris_maximiliani,3.1354942159291497,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Centurio_senex,3.139399623366404,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Cephalophus_adersi,9.132373425086456,NaN,NaN,4.787491742782046,NaN,0.0,NaN,3.8910036382040705,NaN,1.3862943611198906,NaN
Cephalophus_callipygus,9.856355587793807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3862943611198906,NaN
Crocidura_horsfieldii,1.6992786164338898,NaN,NaN,NaN,NaN,1.144222799920162,NaN,NaN,NaN,NaN,NaN
Crocidura_jacksoni,1.9459101490553132,NaN,NaN,NaN,NaN,1.2499017362143359,NaN,NaN,NaN,NaN,NaN
Crocidura_jouvenetae,2.281361456542419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_kivuana,NaN,NaN,NaN,NaN,NaN,0.5068176023684519,NaN,NaN,NaN,NaN,NaN
Crocidura_lanosa,NaN,NaN,NaN,NaN,NaN,1.1908875647772805,NaN,NaN,NaN,NaN,NaN
Crocidura_leucodon,2.3869262414277967,NaN,NaN,3.433664571799657,NaN,1.2119409739751128,NaN,3.58351893845611,4.674323044676408,NaN,3.151025157960026
Crocidura_littoralis,2.9236990706541595,NaN,NaN,NaN,NaN,1.095273387402595,NaN,NaN,NaN,NaN,NaN
Crocidura_longipes,2.9601050959108397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_ludia,1.6389967146756448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_luna,2.626840145676667,NaN,NaN,NaN,NaN,0.688134638736401,NaN,NaN,NaN,NaN,NaN
Crocidura_lusitania,0.9082585601768908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_maquassiensis,1.7900914121273581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_mariquensis,2.336986519711378,NaN,NaN,NaN,NaN,1.3711807233098425,NaN,NaN,NaN,NaN,NaN
Crocidura_maurisca,2.6390573296152584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_monax,2.772588722239781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_montis,2.673458756332591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_mutesae,3.1742967814702334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_nanilla,1.8718021769015913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_negrina,2.427454075039915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_nicobarica,NaN,NaN,NaN,NaN,NaN,1.0986122886681098,NaN,NaN,NaN,NaN,NaN
Crocidura_nigeriae,3.1354942159291497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Crocidura_nigricans,2.995732273553991,NaN,NaN,NaN,NaN,1.3837912309017721,NaN,NaN,NaN,NaN,NaN
Crocidura_nigrofusca,2.463853240590168,NaN,NaN,NaN,NaN,0.9122827104766164,NaN,NaN,NaN,NaN,NaN
Crocidura_niobe,2.772588722239781,NaN,NaN,NaN,NaN,1.095273387402595,NaN,NaN,NaN,NaN,NaN
Chalinolobus_nigrogriseus,2.1736147116970854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chalinolobus_picatus,NaN,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Chalinolobus_tuberculatus,NaN,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Cheirogaleus_major,6.100363794063972,NaN,NaN,4.248495242049359,NaN,0.8153648132841944,NaN,5.19295685089021,6.042419034106791,1.3862943611198906,3.853121897507985
Cheirogaleus_medius,5.281984711927139,6.158397470585275,NaN,4.123741539072888,5.8998973535824915,0.712949807856125,NaN,5.4450117456988405,6.025479425695259,1.3862943611198906,4.105119635390059
Chlorotalpa_sclateri,3.6454498961866,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,1.3862943611198906,NaN
Chodsigoa_salenskii,1.7029282555214393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Choeroniscus_godmani,2.066862759472976,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Choeroniscus_minor,2.155244505095337,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Choeronycteris_mexicana,2.848391685655282,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Choloepus_didactylus,8.801845679307654,NaN,NaN,5.597050648811833,6.678857704985231,0.0,NaN,5.809942670484592,7.141039242092889,0.6931471805599453,3.962906215742716
Choloepus_hoffmanni,8.681605327666624,NaN,NaN,5.555050420855801,6.123040904896701,0.0,NaN,5.953762679923971,7.295192184570911,0.6931471805599453,3.8372994592322094
Chrotogale_owstoni,8.091844712752245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3862943611198906,NaN
Chrotomys_gonzalesi,4.94306997460049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chrotomys_mindorensis,5.023748933241639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chrotomys_whiteheadi,5.023748933241639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chrotopterus_auritus,4.360036616782266,NaN,NaN,4.455393260669863,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Chrysochloris_asiatica,3.6152329139456376,NaN,NaN,NaN,NaN,1.2499017362143359,NaN,NaN,NaN,1.3862943611198906,4.309859086371819
Chrysochloris_stuhlmanni,4.0210567664522685,NaN,NaN,NaN,NaN,-0.040821994520255166,NaN,NaN,NaN,NaN,4.258728418329388
Chrysocyon_brachyurus,10.057281025715545,NaN,NaN,4.150724895658208,NaN,0.6931471805599453,NaN,5.19295685089021,6.042419034106791,1.3862943611198906,4.77912349311153
Chrysospalax_trevelyani,6.073136695752007,NaN,NaN,4.74493212836325,NaN,0.34358970439007686,0.0,3.871201010907891,NaN,NaN,NaN
Chrysospalax_villosus,4.685366727982368,NaN,NaN,NaN,NaN,0.6575200029167941,NaN,NaN,NaN,1.3862943611198906,NaN
Civettictis_civetta,9.398940510493514,5.979923201261423,NaN,4.225372824628505,5.357246434077324,0.8372475245337022,NaN,5.817111159963204,5.6568306197604095,1.3862943611198906,4.417755682128127
Cloeotis_percivali,1.425515074273172,NaN,NaN,4.5134933974161875,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Clyomys_bishopi,3.4011973816621555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Clyomys_laticeps,5.303304908059076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Coccymys_albidens,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.791759469228055,NaN
Coccymys_ruemmleri,3.391147045808654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.791759469228055,NaN
Coelops_frithii,2.017566137961748,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Coelops_robinsoni,1.8718021769015913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Coendou_bicolor,8.410162392723128,NaN,NaN,NaN,NaN,0.0,NaN,NaN,6.501950113060868,NaN,4.242764567340374
Coendou_nycthemera,8.006360900961358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Coendou_prehensilis,8.32268568663836,NaN,NaN,5.302010538385654,5.871610618632502,-0.020202707317519466,NaN,5.335613151291733,6.447622769531664,NaN,4.241902126579715
Coendou_rothschildi,7.600902459542082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Coleura_afra,2.3683728335320486,5.8998973535824915,NaN,NaN,NaN,0.0,0.4054651081081644,NaN,NaN,NaN,NaN
Coleura_seychellensis,2.3646204839134985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Colobus_angolensis,9.10390260962977,NaN,NaN,NaN,NaN,0.009950330853168092,NaN,NaN,NaN,NaN,NaN
Colobus_guereza,9.20290076661229,7.558125430186024,NaN,5.1300170511163365,6.187565727310308,0.0,NaN,5.683579767338681,7.5648555046856325,NaN,5.960463955988194
Colobus_polykomos,9.082198998493105,8.039963517078762,NaN,5.151498079596578,6.092237053930959,0.0,NaN,5.902633333401366,7.396237129473645,NaN,5.3649474488457995
Colobus_satanas,9.111107709284472,NaN,NaN,5.261445891772132,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Colobus_vellerosus,8.948998984191922,NaN,NaN,NaN,NaN,0.01980262729617973,NaN,NaN,NaN,NaN,NaN
Colomys_goslingi,4.135166556742356,NaN,NaN,NaN,NaN,0.6780335427498971,NaN,3.58351893845611,NaN,NaN,NaN
Condylura_cristata,3.8743211382441345,NaN,NaN,3.6888794541139363,NaN,1.6845453849209058,0.0,3.58351893845611,5.717553878740119,2.0794415416798357,3.0368742168851663
Conepatus_humboldtii,7.00089036771729,NaN,NaN,NaN,NaN,1.2499017362143359,NaN,NaN,NaN,1.791759469228055,NaN
Conepatus_leuconotus,8.09983058795995,NaN,NaN,4.108083088332614,5.206750173022546,1.2809338454620642,0.6931471805599453,4.430816798843313,5.830708768228588,1.791759469228055,3.8190301385789813
Conepatus_semistriatus,7.599571574307087,NaN,NaN,NaN,NaN,1.2499017362143359,NaN,NaN,NaN,1.791759469228055,NaN
Conilurus_penicillatus,5.164900253107685,NaN,NaN,3.5832411220909393,NaN,0.6931471805599453,NaN,NaN,NaN,1.3862943611198906,3.1945831322991562
Connochaetes_gnou,11.96111494892328,6.816188085456647,NaN,5.548141796443577,NaN,0.0,NaN,5.480638923341991,6.872780738066232,0.6931471805599453,4.714652196605089
Dasyprocta_azarae,7.998607536338783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_coibae,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_cristata,7.882326239670905,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_fuliginosa,8.160523961746893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_guamara,7.882326239670905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_kalinowskii,7.882326239670905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_leporina,8.009692035478267,NaN,NaN,4.667111587528274,NaN,0.3364722366212129,NaN,5.36410510708604,NaN,NaN,4.941642422609304
Dasyprocta_mexicana,8.517191191414238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_prymnolopha,7.9724660159745655,NaN,NaN,NaN,NaN,0.4054651081081644,NaN,NaN,NaN,NaN,4.941642422609304
Dasyprocta_punctata,7.7446217785540945,NaN,NaN,4.678885223810372,4.844187086458591,0.22314355131420976,NaN,4.787491742782046,NaN,NaN,4.941642422609304
Dasyprocta_ruatanica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.941642422609304
Dasypus_hybridus,7.313220387090301,NaN,NaN,4.839451481712757,NaN,2.1234584270966104,NaN,NaN,NaN,NaN,NaN
Dasypus_kappleri,9.180172874517286,NaN,NaN,NaN,NaN,1.4973884086254774,NaN,NaN,NaN,NaN,NaN
Dasypus_novemcinctus,8.281220193570098,NaN,NaN,4.897839799950911,NaN,1.3762440252663892,NaN,5.19295685089021,6.236682652740503,1.3862943611198906,4.919031570223175
Dasypus_pilosus,8.399530648500312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dasypus_sabanicola,7.047525916971662,NaN,NaN,4.5134933974161875,NaN,1.3862943611198906,NaN,NaN,NaN,NaN,NaN
Eumops_perotis,3.93123722435195,NaN,NaN,NaN,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Eumops_underwoodi,4.071928522937768,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN
Euneomys_chinchilloides,4.325059379032629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euneomys_fossor,4.418840607796598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euneomys_mordax,4.406597288608086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euneomys_petersoni,4.418840607796598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euoticus_elegantulus,5.688601152660537,NaN,NaN,4.8937268758505335,NaN,-0.01005033585350145,NaN,5.19295685089021,NaN,NaN,NaN
Euoticus_pallidus,5.625352354952385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Euphractus_sexcinctus,8.461925694547762,NaN,NaN,4.169142772297287,NaN,0.5481214085096876,NaN,5.4203579924570615,5.646082737856825,0.6931471805599453,3.332204510175204
Eupleres_goudotii,7.924195372003556,NaN,NaN,4.541804310366271,NaN,0.0,NaN,NaN,NaN,NaN,4.142975983633837
